CarID,Price,Brand,Year,Mileage,Color,CarDealershipID
2055,45000,ford,2019,28790,black,CDID-7c35B
2056,14295,ford,2015,59391,guard,CDID-a39A9
2057,49000,ford,2019,18449,black,CDID-bAc5a
2058,16190,ford,2015,71824,magnetic metallic,CDID-aAcA0
2059,49000,ford,2019,19304,black,CDID-499a5
2060,17899,ford,2015,39159,magnetic metallic,CDID-0A1B6
2061,26000,ford,2019,18708,black,CDID-BB2c8
2062,14000,ford,2015,79430,magnetic metallic,CDID-e8399
2063,15500,ford,2019,12393,gray,CDID-bAc5a
2064,16888,ford,2015,56329,black,CDID-ba9B9
2065,28000,ford,2019,12155,silver,CDID-7c35B
2066,8305,ford,2014,63291,blue,CDID-ca98A
2067,21822,ford,2015,36041,white platinum tri-coat metallic,CDID-Ab9C7
2068,15500,ford,2019,25810,red,CDID-60a53
2069,12500,ford,2015,130388,blue,CDID-2md09
2070,15995,ford,2015,23878,blue,CDID-AB8C8
2071,16000,ford,2019,15460,white,CDID-820cb
2072,38200,ford,2018,46710,white,CDID-a39A9
2073,12995,ford,2015,65342,black,CDID-499a5
2074,14488,ford,2015,64061,tuxedo black metallic,CDID-4a9BC
2075,17500,ford,2016,93164,white,CDID-aAcA0
2076,21995,ford,2015,35629,blue,CDID-3b7A8
2077,8500,ford,2015,118483,white,CDID-c2C86
2078,16593,ford,2015,71573,tuxedo black metallic,CDID-ca4ab
2079,13000,ford,2017,33660,black,CDID-Ca7C9
2080,14247,ford,2015,61168,blue,CDID-60a53
2081,23500,ford,2017,42241,gray,CDID-Ab9C7
2082,16999,ford,2015,21004,oxford white,CDID-499a5
2083,25000,ford,2017,45003,red,CDID-aAcA0
2084,20159,ford,2015,45278,oxford white,CDID-bAc5a
2085,31000,ford,2017,1,black,CDID-Ca7C9
2086,22500,ford,2018,24747,gray,CDID-0A1B6
2087,29500,ford,2017,48707,black,CDID-4a9BC
2088,59900,ford,2020,2162,black,CDID-a39A9
2089,24000,ford,2017,50874,black,CDID-2md09
2090,20500,ford,2017,70727,black,CDID-3b7A8
2091,27200,ford,2019,29382,gray,CDID-BB2c8
2092,24900,ford,2018,33194,white,CDID-ca98A
2093,24500,ford,2017,52084,white,CDID-820cb
2094,34000,ford,2018,51122,black,CDID-c2C86
2095,28000,ford,2017,40286,white,CDID-ba9B9
2096,27000,ford,2017,55420,black,CDID-7c35B
2097,34000,ford,2018,10282,black,CDID-AB8C8
2098,42500,ford,2017,85278,white,CDID-ca4ab
2099,33000,ford,2018,7258,black,CDID-e8399
2100,10200,ford,2018,93350,black,CDID-a39A9
2101,25600,ford,2019,37166,gray,CDID-c2C86
2102,16300,ford,2018,69480,white,CDID-499a5
2103,26500,ford,2016,34679,white,CDID-0A1B6
2104,36500,ford,2018,24151,red,CDID-aAcA0
2105,25900,ford,2019,32796,white,CDID-AB8C8
2106,22500,ford,2016,67979,black,CDID-2md09
2107,29000,ford,2018,18690,white,CDID-BB2c8
2108,825,ford,2012,78072,white,CDID-7c35B
2109,10500,ford,2016,54251,red,CDID-4a9BC
2110,32000,ford,2018,32262,white,CDID-bAc5a
2111,27700,ford,2015,92358,white,CDID-e8399
2112,4000,ford,2015,90740,red,CDID-ca98A
2113,38800,ford,2018,35225,black,CDID-820cb
2114,26200,ford,2015,129063,white,CDID-60a53
2115,19500,ford,2018,49985,white,CDID-Ca7C9
2116,11700,ford,2015,52340,black,CDID-ba9B9
2117,34000,ford,2018,21406,black,CDID-ca4ab
2118,38600,ford,2019,16619,white,CDID-3b7A8
2119,21500,ford,2015,41293,black,CDID-Ab9C7
2120,38500,ford,2018,37053,black,CDID-7c35B
2121,38500,ford,2018,34532,black,CDID-0A1B6
2122,12000,ford,2017,13328,blue,CDID-ba9B9
2123,30500,ford,2018,56836,off-white,CDID-60a53
2124,11300,ford,2016,48080,orange,CDID-499a5
2125,29500,ford,2018,12271,gray,CDID-ca98A
2126,16100,ford,2014,97318,white,CDID-AB8C8
2127,32500,ford,2018,12717,red,CDID-aAcA0
2128,29000,ford,2019,12764,black,CDID-a39A9
2129,30000,ford,2018,19951,red,CDID-4a9BC
2130,26000,ford,2019,32458,white,CDID-BB2c8
2131,26000,ford,2018,21616,gray,CDID-2md09
2132,18500,ford,2019,17755,blue,CDID-c2C86
2133,12000,ford,2017,73846,gray,CDID-Ab9C7
2134,30000,ford,2018,15771,blue,CDID-3b7A8
2135,14700,ford,2019,29168,silver,CDID-820cb
2136,25000,ford,2017,159182,red,CDID-bAc5a
2137,26550,ford,2018,15296,white,CDID-ca4ab
2138,27000,ford,2019,30476,white,CDID-Ca7C9
2139,34000,ford,2016,131754,white,CDID-e8399
2140,27500,ford,2018,26095,gray,CDID-ca4ab
2141,25500,ford,2018,22107,gray,CDID-2md09
2142,13500,ford,2019,31207,brown,CDID-bAc5a
2143,4000,ford,2015,112810,gray,CDID-e8399
2144,25700,ford,2018,19058,white,CDID-7c35B
2145,29000,ford,2015,109137,white,CDID-a39A9
2146,30500,ford,2018,24058,black,CDID-Ca7C9
2147,30000,ford,2018,6967,black,CDID-3b7A8
2148,9000,ford,2014,118340,gray,CDID-60a53
2149,19000,ford,2018,36145,white,CDID-499a5
2150,25800,ford,2019,33942,silver,CDID-0A1B6
2151,26500,ford,2018,38868,gray,CDID-AB8C8
2152,29300,ford,2019,36190,red,CDID-aAcA0
2153,6300,ford,2018,37177,black,CDID-ba9B9
2154,25400,ford,2019,39267,white,CDID-c2C86
2155,26000,ford,2018,33350,gray,CDID-BB2c8
2156,7000,ford,2017,57889,black,CDID-4a9BC
2157,25900,ford,2018,34081,red,CDID-820cb
2158,9700,ford,2019,26821,gray,CDID-Ab9C7
2159,27000,ford,2018,40577,black,CDID-ca98A
2160,9100,ford,2019,52355,black,CDID-a39A9
2161,28000,ford,2018,30620,red,CDID-60a53
2162,25700,ford,2019,22019,black,CDID-7c35B
2163,27500,ford,2018,36742,black,CDID-0A1B6
2164,9400,ford,2019,32473,white,CDID-bAc5a
2165,25500,ford,2018,43406,blue,CDID-Ca7C9
2166,20500,ford,2019,34696,white,CDID-e8399
2167,21500,ford,2018,43519,gray,CDID-4a9BC
2168,12800,ford,2019,37716,gray,CDID-ca4ab
2169,23900,ford,2018,41627,white,CDID-499a5
2170,9400,ford,2019,29986,gray,CDID-820cb
2171,26900,ford,2018,41496,silver,CDID-Ab9C7
2172,25500,ford,2019,20613,gray,CDID-c2C86
2173,27000,ford,2018,33475,blue,CDID-BB2c8
2174,9300,ford,2019,32305,silver,CDID-2md09
2175,14400,ford,2018,38148,black,CDID-aAcA0
2176,19000,ford,2019,39976,red,CDID-ba9B9
2177,14000,ford,2018,50513,white,CDID-ca98A
2178,13600,ford,2019,31408,gray,CDID-3b7A8
2179,19200,ford,2018,41351,white,CDID-AB8C8
2180,13600,ford,2019,32038,red,CDID-3b7A8
2181,18600,ford,2018,38279,white,CDID-499a5
2182,13700,ford,2019,30471,red,CDID-ca4ab
2183,18200,ford,2018,41569,white,CDID-Ca7C9
2184,13800,ford,2019,31142,silver,CDID-60a53
2185,22000,ford,2018,31598,black,CDID-2md09
2186,13700,ford,2019,31380,silver,CDID-BB2c8
2187,28000,ford,2018,22179,black,CDID-820cb
2188,13800,ford,2019,29266,white,CDID-ca98A
2189,18600,ford,2018,42156,white,CDID-7c35B
2190,13700,ford,2019,30875,red,CDID-c2C86
2191,13700,ford,2019,30609,silver,CDID-AB8C8
2192,13800,ford,2019,29508,silver,CDID-e8399
2193,17700,ford,2019,12837,gray,CDID-aAcA0
2194,13900,ford,2019,29633,white,CDID-4a9BC
2195,13900,ford,2019,27461,black,CDID-a39A9
2196,50500,ford,2018,74961,white,CDID-bAc5a
2197,13600,ford,2019,32154,gray,CDID-Ab9C7
2198,55000,ford,2018,37245,black,CDID-0A1B6
2199,13800,ford,2019,29345,white,CDID-ba9B9
2200,56000,ford,2018,25371,black,CDID-820cb
2201,13800,ford,2019,30054,silver,CDID-Ca7C9
2202,45800,ford,2018,11173,white,CDID-BB2c8
2203,13800,ford,2019,30902,black,CDID-7c35B
2204,5500,nissan,2018,31231,silver,CDID-ca4ab
2205,14400,nissan,2020,10728,gray,CDID-e8399
2206,11450,nissan,2018,35374,white,CDID-ba9B9
2207,11000,nissan,2018,36715,black,CDID-bAc5a
2208,11450,nissan,2018,33437,red,CDID-2md09
2209,11000,nissan,2018,36788,black,CDID-3b7A8
2210,11200,nissan,2018,35491,black,CDID-0A1B6
2211,11400,nissan,2018,33644,black,CDID-AB8C8
2212,11450,nissan,2018,35831,gray,CDID-4a9BC
2213,11050,nissan,2018,35050,gray,CDID-499a5
2214,11400,nissan,2018,34924,gray,CDID-Ab9C7
2215,11050,nissan,2018,34962,silver,CDID-c2C86
2216,10850,nissan,2018,39985,gray,CDID-aAcA0
2217,10900,nissan,2018,38816,red,CDID-ca98A
2218,10450,nissan,2018,41579,red,CDID-a39A9
2219,10800,nissan,2018,40455,gray,CDID-60a53
2220,10850,nissan,2018,39996,white,CDID-ba9B9
2221,10800,nissan,2018,41077,black,CDID-AB8C8
2222,10850,nissan,2018,39183,gray,CDID-2md09
2223,10800,nissan,2018,40478,black,CDID-3b7A8
2224,10900,nissan,2018,38806,white,CDID-499a5
2225,10400,nissan,2018,45331,blue,CDID-aAcA0
2226,10500,nissan,2018,43531,blue,CDID-BB2c8
2227,10800,nissan,2018,41033,silver,CDID-bAc5a
2228,10800,nissan,2018,40332,gray,CDID-e8399
2229,11200,nissan,2019,22319,silver,CDID-ca98A
2230,11100,nissan,2019,22305,blue,CDID-c2C86
2231,12200,nissan,2019,36996,black,CDID-820cb
2232,4000,nissan,2019,1,black,CDID-60a53
2233,9000,nissan,2019,27611,gray,CDID-a39A9
2234,14900,nissan,2019,26516,silver,CDID-7c35B
2235,4600,nissan,2019,31397,blue,CDID-4a9BC
2236,6400,nissan,2019,18300,red,CDID-Ab9C7
2237,10400,nissan,2019,26743,white,CDID-0A1B6
2238,7800,nissan,2019,15832,black,CDID-Ca7C9
2239,12300,nissan,2019,31939,white,CDID-ca4ab
2240,10900,nissan,2019,31037,gray,CDID-aAcA0
2241,8500,nissan,2019,22521,white,CDID-3b7A8
2242,7300,nissan,2019,31335,white,CDID-ca98A
2243,5900,nissan,2019,28315,red,CDID-a39A9
2244,20000,nissan,2017,83437,white,CDID-499a5
2245,11200,nissan,2018,42250,blue,CDID-Ab9C7
2246,14400,nissan,2018,45732,black,CDID-BB2c8
2247,16500,nissan,2018,49185,white,CDID-60a53
2248,13400,nissan,2017,45826,silver,CDID-ba9B9
2249,12500,nissan,2017,36844,white,CDID-7c35B
2250,6500,nissan,2013,104343,gray,CDID-ca4ab
2251,19800,nissan,2018,34138,white,CDID-0A1B6
2252,8800,nissan,2018,34761,white,CDID-e8399
2253,12800,nissan,2018,32656,blue,CDID-4a9BC
2254,8800,nissan,2018,34837,red,CDID-Ca7C9
2255,3500,nissan,2019,30099,white,CDID-c2C86
2256,750,nissan,2018,37088,gray,CDID-bAc5a
2257,10800,nissan,2017,41729,blue,CDID-820cb
2258,22300,nissan,2017,17195,white,CDID-AB8C8
2259,8300,nissan,2018,43064,gray,CDID-2md09
2260,8300,nissan,2018,47510,gray,CDID-c2C86
2261,8000,nissan,2018,52571,gray,CDID-aAcA0
2262,15200,nissan,2018,12129,black,CDID-60a53
2263,6700,nissan,2017,62280,white,CDID-e8399
2264,7500,nissan,2017,74859,gray,CDID-Ab9C7
2265,10500,nissan,2017,59508,black,CDID-499a5
2266,8400,nissan,2017,58529,white,CDID-AB8C8
2267,7000,nissan,2015,24396,black,CDID-bAc5a
2268,25500,nissan,2020,10317,black,CDID-ca4ab
2269,4100,nissan,2017,37619,black,CDID-a39A9
2270,13900,nissan,2020,15160,black,CDID-4a9BC
2271,1900,nissan,2015,91898,black,CDID-3b7A8
2272,14700,nissan,2017,31198,white,CDID-7c35B
2273,1900,nissan,2013,144015,blue,CDID-BB2c8
2274,18800,nissan,2017,15621,white,CDID-ba9B9
2275,7800,nissan,2018,54815,red,CDID-0A1B6
2276,13500,nissan,2016,53011,red,CDID-ca98A
2277,8000,nissan,2018,56255,silver,CDID-Ca7C9
2278,3300,nissan,2013,100225,gray,CDID-2md09
2279,7200,nissan,2017,54117,silver,CDID-820cb
2280,8000,nissan,2017,54119,gray,CDID-Ab9C7
2281,1280,nissan,2012,162176,black,CDID-ca98A
2282,14000,nissan,2018,37655,white,CDID-ca4ab
2283,3500,nissan,2015,101178,gray,CDID-499a5
2284,600,nissan,2012,206142,silver,CDID-AB8C8
2285,12500,nissan,2018,43187,gray,CDID-bAc5a
2286,5800,nissan,2013,105590,gray,CDID-7c35B
2287,8000,nissan,2018,53903,gray,CDID-820cb
2288,2200,nissan,2015,73382,tan,CDID-Ca7C9
2289,8300,nissan,2018,48977,white,CDID-0A1B6
2290,7500,nissan,2016,77504,blue,CDID-4a9BC
2291,8000,nissan,2018,50871,blue,CDID-aAcA0
2292,3500,nissan,2012,107734,silver,CDID-2md09
2293,8000,nissan,2018,53098,white,CDID-3b7A8
2294,2000,nissan,2012,159990,burgundy,CDID-BB2c8
2295,7800,nissan,2018,51552,red,CDID-e8399
2296,8000,nissan,2018,54692,white,CDID-ba9B9
2297,18500,nissan,2019,18611,white,CDID-60a53
2298,8000,nissan,2018,51654,blue,CDID-a39A9
2299,18300,nissan,2019,24046,white,CDID-c2C86
2300,7500,nissan,2018,65184,red,CDID-ba9B9
2301,29800,nissan,2019,37398,blue,CDID-3b7A8
2302,21100,nissan,2020,19597,silver,CDID-7c35B
2303,16200,nissan,2019,34122,silver,CDID-Ca7C9
2304,6998,nissan,2015,43651,super black,CDID-BB2c8
2305,14700,nissan,2020,15387,gray,CDID-499a5
2306,19000,nissan,2020,264,black,CDID-AB8C8
2307,7500,nissan,2016,58126,black,CDID-820cb
2308,7998,nissan,2015,62921,cayenne red,CDID-Ab9C7
2309,10999,nissan,2015,43279,super black,CDID-e8399
2310,2900,nissan,2012,117844,gray,CDID-60a53
2311,8495,nissan,2015,45043,morningsky blue,CDID-c2C86
2312,19925,nissan,2016,42837,gray,CDID-ca98A
2313,9500,nissan,2018,42782,black,CDID-aAcA0
2314,12750,nissan,2015,24629,pearl white,CDID-bAc5a
2315,22800,nissan,2015,35902,blue,CDID-a39A9
2316,11621,nissan,2015,12840,glacier white,CDID-ca4ab
2317,11590,nissan,2015,63933,cayenne red,CDID-2md09
2318,4700,nissan,2012,100079,black,CDID-4a9BC
2319,11390,nissan,2015,37953,super black,CDID-0A1B6
2320,14500,nissan,2017,8677,blue,CDID-7c35B
2321,12000,nissan,2020,11583,blue,CDID-0A1B6
2322,15000,nissan,2020,14320,blue,CDID-Ab9C7
2323,7500,nissan,2016,19723,black,CDID-e8399
2324,28000,nissan,2018,29554,gray,CDID-820cb
2325,17500,nissan,2018,39309,black,CDID-a39A9
2326,18000,nissan,2018,34951,silver,CDID-60a53
2327,13200,nissan,2018,35870,black,CDID-2md09
2328,17000,nissan,2018,44423,gray,CDID-499a5
2329,6700,nissan,2012,92982,black,CDID-Ca7C9
2330,23300,nissan,2018,36844,white,CDID-aAcA0
2331,26800,nissan,2018,33605,white,CDID-ca98A
2332,18200,nissan,2018,28009,black,CDID-bAc5a
2333,18700,nissan,2018,41366,silver,CDID-AB8C8
2334,12900,nissan,2016,98354,red,CDID-ba9B9
2335,16000,nissan,2018,39598,black,CDID-4a9BC
2336,19400,nissan,2020,21009,black,CDID-ca4ab
2337,10900,nissan,2018,28880,silver,CDID-c2C86
2338,15800,nissan,2018,28626,black,CDID-BB2c8
2339,19800,nissan,2020,14850,silver,CDID-3b7A8
2340,19000,nissan,2018,41096,black,CDID-ba9B9
2341,18000,nissan,2020,12748,black,CDID-820cb
2342,19800,nissan,2020,14531,blue,CDID-2md09
2343,19700,nissan,2020,15931,black,CDID-4a9BC
2344,20100,nissan,2020,10875,blue,CDID-60a53
2345,19700,nissan,2019,31172,silver,CDID-7c35B
2346,23400,nissan,2019,16248,white,CDID-499a5
2347,23300,nissan,2019,18137,black,CDID-a39A9
2348,17500,nissan,2019,25664,black,CDID-AB8C8
2349,17100,nissan,2019,31026,black,CDID-3b7A8
2350,15800,nissan,2019,41287,silver,CDID-ca98A
2351,13600,nissan,2019,43612,black,CDID-ca4ab
2352,14400,nissan,2019,29545,black,CDID-bAc5a
2353,19800,nissan,2019,24303,silver,CDID-Ab9C7
2354,17200,nissan,2019,29661,gray,CDID-Ca7C9
2355,20300,nissan,2019,18857,silver,CDID-BB2c8
2356,20500,nissan,2019,14470,gray,CDID-e8399
2357,16500,nissan,2019,42364,silver,CDID-0A1B6
2358,16000,nissan,2019,37108,black,CDID-aAcA0
2359,14600,nissan,2019,26432,blue,CDID-c2C86
2360,16300,nissan,2019,24174,white,CDID-e8399
2361,15400,nissan,2019,30756,silver,CDID-a39A9
2362,15800,nissan,2019,32473,blue,CDID-2md09
2363,15800,nissan,2019,22947,blue,CDID-Ca7C9
2364,21400,nissan,2018,17127,white,CDID-c2C86
2365,15300,nissan,2019,20793,gray,CDID-Ab9C7
2366,20100,nissan,2019,32519,black,CDID-bAc5a
2367,11300,nissan,2019,26930,gray,CDID-aAcA0
2368,10700,nissan,2019,40839,black,CDID-ba9B9
2369,16000,nissan,2018,44732,black,CDID-3b7A8
2370,16600,nissan,2019,19292,white,CDID-7c35B
2371,15800,nissan,2019,24155,gray,CDID-60a53
2372,11600,nissan,2019,33369,black,CDID-ca98A
2373,15000,nissan,2017,28918,red,CDID-4a9BC
2374,17600,nissan,2019,21623,blue,CDID-AB8C8
2375,36300,nissan,2017,16224,white,CDID-499a5
2376,15600,nissan,2019,26406,silver,CDID-0A1B6
2377,14000,nissan,2017,27790,green,CDID-ca4ab
2378,16600,nissan,2019,19182,black,CDID-820cb
2379,12600,nissan,2017,11837,gray,CDID-BB2c8
2380,20900,nissan,2019,21774,black,CDID-60a53
2381,12700,nissan,2017,17738,black,CDID-ca4ab
2382,15600,nissan,2019,27206,white,CDID-0A1B6
2383,18900,nissan,2019,20508,silver,CDID-bAc5a
2384,15700,nissan,2019,24987,blue,CDID-Ca7C9
2385,21900,nissan,2019,21273,gray,CDID-AB8C8
2386,21700,nissan,2019,23863,black,CDID-aAcA0
2387,14600,nissan,2016,31566,gray,CDID-Ab9C7
2388,12000,nissan,2019,25261,gray,CDID-a39A9
2389,21000,nissan,2019,20628,silver,CDID-499a5
2390,12500,nissan,2017,48765,blue,CDID-2md09
2391,15900,nissan,2019,30645,silver,CDID-7c35B
2392,11800,nissan,2017,60158,red,CDID-820cb
2393,9900,nissan,2019,39985,blue,CDID-BB2c8
2394,10600,nissan,2018,39208,black,CDID-ca98A
2395,10100,nissan,2018,45080,black,CDID-4a9BC
2396,13300,nissan,2018,39247,gray,CDID-ba9B9
2397,10100,nissan,2018,46382,white,CDID-c2C86
2398,10300,nissan,2018,39893,black,CDID-e8399
2399,10300,nissan,2018,41203,gray,CDID-3b7A8
2400,10300,nissan,2018,40648,blue,CDID-60a53
2401,24000,nissan,2018,31551,gray,CDID-Ca7C9
2402,10400,nissan,2018,38761,gray,CDID-3b7A8
2403,10200,nissan,2018,42838,gray,CDID-499a5
2404,9500,nissan,2018,41557,blue,CDID-aAcA0
2405,10500,nissan,2018,41136,black,CDID-a39A9
2406,10500,nissan,2018,41141,silver,CDID-c2C86
2407,3500,nissan,2016,115716,blue,CDID-bAc5a
2408,9300,nissan,2018,52260,black,CDID-7c35B
2409,14100,nissan,2016,22041,silver,CDID-ba9B9
2410,2425,nissan,2012,161836,black,CDID-2md09
2411,925,nissan,2012,83720,silver,CDID-BB2c8
2412,11000,nissan,2016,37605,black,CDID-e8399
2413,11000,nissan,2016,63738,green,CDID-AB8C8
2414,2100,nissan,2013,155704,silver,CDID-0A1B6
2415,800,nissan,2012,234792,black,CDID-ca4ab
2416,20400,nissan,2018,24143,silver,CDID-820cb
2417,375,nissan,2017,1,red,CDID-4a9BC
2418,3000,nissan,2015,132655,beige,CDID-ca98A
2419,15100,nissan,2017,28079,gray,CDID-Ab9C7
2420,4000,nissan,2015,74906,silver,CDID-3b7A8
2421,19500,nissan,2017,53155,gray,CDID-60a53
2422,22600,nissan,2017,94258,gray,CDID-a39A9
2423,6500,nissan,2014,65620,white,CDID-e8399
2424,11800,nissan,2012,92878,gray,CDID-499a5
2425,20500,nissan,2017,25918,white,CDID-BB2c8
2426,14200,nissan,2018,37830,black,CDID-ca98A
2427,22000,nissan,2018,13875,white,CDID-c2C86
2428,16200,nissan,2018,6024,silver,CDID-4a9BC
2429,4800,nissan,2016,76789,gray,CDID-bAc5a
2430,16000,nissan,2018,30409,black,CDID-820cb
2431,14300,nissan,2018,44864,gray,CDID-AB8C8
2432,16800,nissan,2019,42397,silver,CDID-Ca7C9
2433,11900,nissan,2018,16778,gray,CDID-2md09
2434,3000,nissan,2015,99767,gray,CDID-7c35B
2435,15000,nissan,2019,34692,gray,CDID-ba9B9
2436,15200,nissan,2019,30721,gray,CDID-aAcA0
2437,18000,nissan,2017,53376,black,CDID-ca4ab
2438,22700,nissan,2016,21282,white,CDID-Ab9C7
2439,3800,nissan,2015,81699,blue,CDID-0A1B6
2440,5475,nissan,2018,33048,black,CDID-aAcA0
2441,11400,nissan,2018,10372,blue,CDID-499a5
2442,28100,nissan,2018,8889,silver,CDID-ca98A
2443,3500,nissan,2017,127780,gray,CDID-Ab9C7
2444,15200,nissan,2016,59640,orange,CDID-2md09
2445,1950,nissan,2015,83975,blue,CDID-ba9B9
2446,13400,nissan,2016,46178,black,CDID-a39A9
2447,12500,nissan,2018,34460,gray,CDID-ca4ab
2448,16500,nissan,2018,30594,black,CDID-c2C86
2449,16500,nissan,2018,39817,silver,CDID-BB2c8
2450,16500,nissan,2018,40419,black,CDID-4a9BC
2451,13900,nissan,2018,35493,black,CDID-7c35B
2452,13900,nissan,2018,37073,gray,CDID-Ca7C9
2453,1500,nissan,2013,98384,black,CDID-e8399
2454,16500,nissan,2018,34640,white,CDID-AB8C8
2455,13900,nissan,2018,38760,white,CDID-0A1B6
2456,16500,nissan,2018,34841,black,CDID-60a53
2457,13900,nissan,2018,35065,gray,CDID-820cb
2458,12400,nissan,2018,37741,black,CDID-3b7A8
2459,13000,nissan,2018,27488,gray,CDID-bAc5a
2460,16500,nissan,2018,37452,gray,CDID-4a9BC
2461,13900,nissan,2018,39797,black,CDID-ba9B9
2462,16500,nissan,2018,36714,black,CDID-ca98A
2463,13900,nissan,2018,36207,black,CDID-60a53
2464,13900,nissan,2018,38563,black,CDID-e8399
2465,13900,nissan,2018,39885,silver,CDID-aAcA0
2466,12100,nissan,2018,41852,silver,CDID-ca4ab
2467,16500,nissan,2018,39454,silver,CDID-AB8C8
2468,16500,nissan,2018,40203,blue,CDID-820cb
2469,13900,nissan,2018,34547,white,CDID-a39A9
2470,3700,nissan,2015,75858,silver,CDID-7c35B
2471,18800,nissan,2019,31123,white,CDID-BB2c8
2472,9200,nissan,2018,33808,black,CDID-Ca7C9
2473,30100,nissan,2019,30599,black,CDID-2md09
2474,9200,nissan,2018,33931,black,CDID-0A1B6
2475,11100,nissan,2019,40359,black,CDID-499a5
2476,13900,nissan,2018,44313,white,CDID-Ab9C7
2477,9100,nissan,2018,33078,black,CDID-bAc5a
2478,22800,nissan,2019,24320,black,CDID-c2C86
2479,13900,nissan,2018,42502,black,CDID-3b7A8
2480,12600,nissan,2019,33497,gray,CDID-Ca7C9
2481,9200,nissan,2018,39577,silver,CDID-e8399
2482,12100,nissan,2019,36974,gray,CDID-Ab9C7
2483,9200,nissan,2018,41220,black,CDID-499a5
2484,2300,nissan,2019,1,silver,CDID-820cb
2485,13900,nissan,2018,41539,black,CDID-AB8C8
2486,9500,nissan,2019,19646,black,CDID-2md09
2487,13900,nissan,2018,39924,white,CDID-bAc5a
2488,1700,nissan,2019,33279,red,CDID-0A1B6
2489,13900,nissan,2018,40259,gray,CDID-7c35B
2490,10400,nissan,2019,25264,blue,CDID-4a9BC
2491,9200,nissan,2018,35677,black,CDID-BB2c8
2492,7400,nissan,2019,35511,black,CDID-60a53
2493,9200,nissan,2018,33027,black,CDID-c2C86
2494,7800,nissan,2019,23609,red,CDID-ca4ab
2495,9200,nissan,2018,34553,silver,CDID-aAcA0
2496,9200,nissan,2018,31594,silver,CDID-3b7A8
2497,9200,nissan,2018,32557,black,CDID-ca98A
2498,9200,nissan,2018,31371,silver,CDID-ba9B9
